## Torsion are defined with the following atomIDs:
# dihed1: ai= 2462 aj= 2461 ak= 2460 al= 2458
# dihed2: ai= 2455 aj= 2454 ak= 2453 al= 2451
# dihed3: ai= 2454 aj= 2453 ak= 2451 al= 2450
# dihed4: ai= 2453 aj= 2451 ak= 2450 al= 2449
# dihed5: ai= 2436 aj= 2435 ak= 2434 al= 2431
# dihed6: ai= 2447 aj= 2436 ak= 2437 al= 2439
# dihed7: ai= 2436 aj= 2437 ak= 2439 al= 2440
# dihed8: ai= 2430 aj= 2429 ak= 2428 al= 2427
# dihed9: ai= 2429 aj= 2428 ak= 2427 al= 2423
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9
1089  -58.183  -70.432   -1.548  155.158 -120.794   -1.093   78.900  -24.796   84.423
1090 -125.160  -76.617   26.311  147.092 -125.090    0.749   89.692   -0.352   90.447
1091   58.577  -73.232   18.227  152.910 -108.053   18.513   98.003    2.031   77.519
1092  174.590  -70.164   24.590  144.934 -121.826  -17.053  125.973   -6.572   84.797
1093 -161.511  -77.056   26.781  160.986 -115.301   14.013   76.286  -17.536  100.330
1094   42.036  -61.313   -9.840  133.754 -130.534  -13.929  109.185  -18.941   93.683
1095   48.298  -78.542    8.208  151.970 -116.416  -14.987  116.814    0.752   78.090
1096  -17.430  -67.101   -9.124  161.817  -93.166   14.706  103.136  -48.990  101.342
1097  -48.714  -67.252   -3.999  163.860  -81.680    8.628   91.092  -20.513   70.898
1098  178.243  -68.275   17.121  157.818 -101.831   13.313   81.558  -12.932  110.709
1099   54.230  -62.938  -21.418  160.691 -119.728  -21.621  102.927  -24.980  104.200
1100   70.331  -49.348  -26.271  171.426 -126.304  -24.975  114.936  -19.747  167.132
1101  153.032  -58.306  -13.461  152.041 -100.741   -0.316   89.094  -41.210  118.180
1102  163.014  -64.000   -6.293  152.328 -116.780    1.833   97.410  -18.967   88.542
1103 -179.446  -78.526   19.181  141.937 -102.692  -26.334  115.831  -32.941   97.982
1104   59.828  -77.581   22.360  157.395  -93.839   15.282   71.928   45.430  137.287
1105   61.326  -90.188    2.890  137.744 -115.036  -34.634   99.609   64.964  178.904
1106   58.085  -79.471   -6.308  158.887 -125.297   -1.333   81.999   32.461  152.386
1107  171.715  -78.458   14.163  155.968 -132.279  -10.003  103.654  -37.215  152.503
1108  -60.431  -92.810   21.462  138.186 -122.652    9.914   94.281  -53.540  142.477
1109  175.496  -61.355  -14.543  160.420  -87.398  -15.097   79.849  -18.607  106.676
1110  168.277  -83.015    8.376  144.765 -127.900  -51.222  126.981    5.747   64.257
1111 -177.574  -96.350    4.704  154.299 -142.953  -13.917  124.450    5.311   73.404
1112  -65.615  -44.087  -33.936  166.277 -152.872  -21.202  105.169   38.617   60.853
1113  -57.884  -95.910   29.478  134.966 -119.919  -29.952  125.088  -10.344   71.502
1114 -161.054  -74.322   -5.250  141.378  -89.227  -16.632   90.563   -4.245  171.378
1115   61.165  -72.230   -6.794  138.002  -97.648  -22.625  105.587  -57.437  113.341
1116 -135.642  -76.233    0.726  122.013 -118.251  -27.920  111.649   16.225  154.419
1117  146.582  -67.109  -11.211  160.336 -131.292  -16.390  102.835   10.501  153.369
1118  -67.494  -84.841   -0.916  130.478 -121.690  -14.736  121.944   15.569  161.076
1119  179.508  -98.180    4.810  125.999 -116.072  -54.069  112.821  -10.828  175.822
1120   52.539  -86.591   -9.828  150.706 -105.174  -12.279   85.919   21.982  158.051
1121  -77.065  -88.549    0.303  134.372 -111.591  -30.745   96.887  -23.822   97.232
1122   35.649  -79.764  -18.969  166.819 -138.548  -29.146  128.399   29.516  153.411
1123   70.337  -81.050   -5.206  153.567 -117.423  -34.692  124.402   17.893  154.224
1124   71.858  -98.134   -9.147  124.654  -88.271  -19.078   79.176  -36.043  125.442
1125   63.967  -60.140   -7.217  131.602 -125.065  -20.723  113.003    4.874   78.149
1126  -44.983  -85.033    3.037  110.230 -106.019  -18.718  113.599  -11.070  173.124
1127  178.331 -117.516   -1.215  117.427 -114.353  -29.488  115.740    1.659  173.702
1128  161.778  -79.345  -10.668  153.954 -124.944    4.305   88.893  -24.644  110.683
1129   50.607  -98.155    6.897  143.028 -101.010   18.426   83.539  -25.342  142.162
1130  176.267  -96.053   19.617   97.048 -119.327  -17.555   96.051  -26.740   98.913
1131  179.597  -82.180   -9.062  145.757  -83.153  -23.747   90.962  -22.955  131.086
1132  113.447  -89.586   14.454  138.233 -119.801  -44.967  105.131   30.585   55.562
1133   56.786 -100.674   18.308  126.774 -113.274  -19.400  103.712   22.459  103.478
1134   62.433  -72.286    4.578  151.652 -109.336  -28.361  104.766  -16.634  107.285
1135  -97.617  -67.778   20.480  155.956 -115.389    1.960  107.546  -12.747   84.325
1136  -70.259  -67.034    8.757  157.458 -121.917    2.722   99.756  -40.417  153.196
1137  -75.831  -37.796  -10.059  110.036 -124.910  -29.352  117.669   -7.764 -178.247
1138 -175.792  -75.882    4.649  137.933 -106.998  -13.903   81.545  -31.928  152.772
1139   71.573  -79.849   10.841  141.546  -81.598  -35.126  117.269  -46.394  133.179
1140  -53.180  -97.480   -0.169  126.162 -117.993  -15.634  102.619   -9.044   89.180
1141  -63.119 -104.635   12.257  134.056 -121.849  -16.799   95.630  -20.357   98.321
1142  -90.730 -111.630   -2.219  131.539 -131.554  -12.699   80.429   68.849   67.293
1143  -56.299 -116.265   -0.367  130.988 -130.071  -42.456  119.127   13.992  142.655
1144  -55.476  -64.793   -7.849  123.384 -112.964  -26.970  101.325   12.134  159.257
1145  156.896  -74.234    4.154  126.656 -103.882  -46.970  109.992   -8.498  171.626
1146  170.706  -90.675    5.187  127.048 -106.619  -53.336  110.673  -42.414  102.327
1147 -171.258  -88.669   -3.282  144.778 -132.290  -18.620  107.791   -9.549  103.135
1148  -69.533  -83.168   -0.602  135.586 -104.332  -10.174   88.498  -10.450   78.465
1149  -82.288  -82.054    2.512  144.645 -110.081  -36.560  111.026   -8.227  146.748
1150  176.655 -120.028   19.907  119.013 -108.665  -42.363  100.824  -18.457 -174.287
1151   80.982  -87.414    8.072  121.203  -94.931  -32.663  104.516   -4.687   88.054
1152  -58.271  -53.265    7.083  104.403  -97.768  -22.729  104.022  -14.164  172.043
1153  -57.794  -38.338   -3.938  101.163 -124.538  -29.232  114.534    8.285  145.471
1154  -65.604  -93.107    9.483  126.521  -92.252  -26.156  107.566  -52.932  145.656
1155   70.579  -58.817   -0.528  113.618 -119.007  -41.272  121.693  -38.944  114.021
1156  -74.684  -73.192   11.191  145.508  -82.910    5.055   77.653  -16.261   98.707
1157 -178.405  -69.984  -22.059  141.917 -113.872  -27.430  120.545    2.953   83.696
1158  -56.369  -66.484   -8.541  154.469 -110.292   -9.758   93.784  -25.924   99.625
1159   24.484  -77.095    4.565  138.100  -86.870   13.007   63.484  -22.873  172.290
1160  170.436  -71.702    7.166  140.864  -96.392  -36.541  110.609  -37.076  122.080
1161 -150.886  -84.370    4.001  148.900 -104.627  -22.084  106.662  -45.426 -179.992
1162  140.733 -111.699   14.759  128.032  -99.593  -25.627  106.140   -9.957   79.854
1163   67.042  -94.985   -1.441  145.152 -121.366  -25.686  105.814  -35.001  129.776
1164   54.196  -74.913  -10.571  165.081 -138.754  -26.687  117.541    7.288  167.593
1165  175.776 -104.455  -11.606  144.922 -133.081    2.971   83.220  -12.395   82.883
1166  177.325 -114.810    5.465  133.653 -109.849   13.053   70.471   -8.257   69.225
1167   74.778 -100.365   11.239  132.649 -102.218    9.914   91.523  -34.709  155.813
1168  179.396  -59.628   -8.148  140.422 -106.189  -15.217  114.466   -7.502   98.810
1169   49.825  -92.807   -6.966  140.022 -117.022  -20.802  111.980  -16.873   99.047
1170  -43.237  -82.296  -29.824  153.095 -124.752  -32.076  109.481  -13.766   86.963
1171  -68.981  -85.578    9.796  126.006 -112.220   -3.892   85.071  -18.567   84.552
1172   48.362  -90.280   10.939  130.949 -119.061   -6.857   98.078  -12.112   77.331
1173  -12.067  -60.939  -24.385  160.033 -121.571  -10.012  100.777   -7.827  103.240
1174  -52.254  -98.418    6.281  141.002  -98.066   21.784   80.132  -29.918  167.352
1175  -58.066 -103.398   -0.963  139.428  -93.305    0.090   81.237  -52.406  126.002
1176  -51.307  -85.213    7.945  136.059  -89.198    6.106   78.825  -34.642  100.092
1177  -66.965 -109.621   12.419  119.748  -88.957    4.295  102.939  -27.452  175.186
1178  171.952 -106.212    2.272  132.907  -99.035    2.813   65.864  -12.838   92.029
1179  179.433  -64.739    9.288  151.521 -129.781   -0.769  107.761   -8.704  130.646
1180  134.275  -72.059   -1.165  147.335 -113.330  -11.790  112.343   11.916  114.194
1181 -177.653 -101.991   12.288  107.106  -89.149  -16.520  113.229  -29.619  106.407
1182  -73.234  -84.221  -21.401  146.508 -116.343  -15.345  103.827   -4.212  148.610
1183  166.733  -98.989   -5.489  133.447  -94.400   -9.092  109.691   -1.750  163.445
1184  166.644  -83.078   10.815  146.057  -90.390  -11.725  110.121  -20.432  113.395
1185  151.852  -93.696   15.006  138.596 -104.729  -15.619  119.121   -1.800  170.663
1186  -86.616  -93.750   15.468  132.051 -103.123   19.726   77.369   -3.367  152.078
1187 -137.196  -70.973    7.729  147.284 -126.354  -24.526  116.436  -11.789   87.141
1188  -67.132  -66.405    8.796  161.791 -132.157    5.498   94.685  -17.543  167.438
1189  -47.923  -74.865   26.022  145.348 -104.697  -15.080  107.924  -50.557  116.150
1190  -47.757  -89.051   -9.563  158.907 -128.807   41.106   56.754  -18.805   81.435
1191  -67.267  -81.869   20.085  150.921  -95.715  -26.221  115.836    4.088  162.575
1192   30.148  -84.255    9.359  148.549  -90.610    4.945  103.873   -2.202 -177.551
1193   76.789  -73.205   17.331  157.603  -72.375    2.784  115.054  -59.376  110.356
1194   70.845  -51.888   11.023  162.566 -112.033   16.722   83.300   -2.712  136.335
1195   65.356  -92.325   22.983  141.364 -112.414    8.868   81.496  -20.339  156.947
1196  163.706  -68.399   16.524  146.539 -114.519  -17.092   92.792  -38.612  101.899
1197 -169.000  -66.383   21.518  156.847 -120.116  -18.613   96.896  -22.485  139.478
1198   47.869  -71.933    2.806  147.601 -123.791  -16.799  115.254  -21.668   95.137
1199   68.592  -59.452   -5.188  167.583 -132.572  -10.169   82.310   11.042  157.903
1200   73.896  -56.792   -0.853  153.059 -113.905    8.465  100.138   19.820  173.013
1201  -79.448  -77.188   14.847  148.784  -99.910  -24.160  109.890   -8.528  168.955
1202  -74.014  -64.716   16.458  150.078 -112.718  -35.456  107.335    2.639   84.787
1203  166.278  -69.189    6.661  159.286  -80.188   -4.970   72.526  -49.612  117.196
1204  174.753  -83.072    7.758  142.025 -117.390   -6.367   86.257  -11.469  170.639
1205 -163.438  -85.076    7.295  159.068 -163.944  -35.578  125.646   35.269  136.627
1206  169.964  -65.848    6.799  158.505  -62.519  -14.768  124.113  -70.468 -162.852
1207   71.039  -81.465   27.877  153.432  -99.819   13.571   99.503  -10.297  178.754
1208   51.470  -64.044   10.158  154.108 -120.274   21.490   68.194    5.436  166.497
1209   41.310  -60.298    6.294  163.453 -106.497  -24.411  125.971  -31.983  112.414
1210   70.336  -58.459   13.424  165.172 -103.523   31.116   81.111  -57.376  107.564
1211   56.864  -84.157   27.268  145.956 -101.545    1.620   79.432  -32.771  103.211
1212   68.475  -73.330   27.629  144.488 -106.340  -26.886  117.379   25.881  143.806
1213   42.315  -54.570   10.817  169.634  -95.596    0.766  101.311   14.897  163.249
1214   51.934  -67.091   12.582  139.172  -82.603  -12.106   89.525  -49.605  173.489
1215   62.150  -52.635    8.571  165.732 -116.279   -5.779  106.899  -23.739  179.152
1216   98.816  -52.558   11.579  157.190 -167.339  -11.271  112.670  -19.523 -179.857
1217   82.230  -73.303   27.187  155.872 -164.100  -13.962  112.253  -41.426 -172.983
1218   60.880  -80.841   26.378  152.098 -154.475    3.177  100.576  -19.829  179.268
1219   48.407  -64.530   20.567  145.588 -108.766   23.929   73.187   12.550   87.081
1220   56.786  -69.074   14.663  143.966 -112.123   11.168   60.755    0.354   78.874
1221 -158.973  -82.548   25.856  151.705 -105.269   -9.273   92.612    3.625  149.076
1222 -160.887  -63.186   18.744  159.922  -87.639   -4.505   93.563  -23.916  103.731
1223  -82.894  -70.603   28.668  149.307 -127.216   20.524   90.977   41.232  138.081
1224  -61.896  -66.544   18.409  160.033  -87.141   -5.778  117.376   -3.909  161.851
1225  -61.332  -56.233   -3.791 -175.230  -41.000  -24.379  113.113  -14.201   89.269
1226  -55.312  -64.142   18.389  158.267 -113.006    6.155   71.596   80.131  149.837
1227  -65.012  -46.794   -2.874  170.732 -109.589  -31.042   93.268   60.390  146.099
1228  172.251  -70.162   18.246  160.381 -102.887  -20.221  131.572   33.009  159.856
1229  179.307  -71.746   18.396  142.022  -84.563    4.138   88.535   12.714  151.582
1230 -169.457  -47.617   -7.555  175.114  -10.271  -11.176  112.913 -141.593   52.534
1231 -169.726  -58.867  -14.205  163.801  -15.132  -18.400  126.710 -109.802   69.932
1232   54.556  -71.512   21.592  147.343  -50.896   -8.924  115.422 -174.097   65.183
1233   65.893  -64.609   23.274  160.594   20.184    6.671   96.570 -159.010   72.347
1234   73.748  -62.011   -0.533  148.066    1.930  -16.019  111.713 -162.210  162.841
1235   53.960  -75.453   13.478  148.861   79.620   -8.033   96.453  178.697 -171.010
1236   49.559  -66.994   17.697  144.728   90.810    9.072   80.797  165.033  156.532
1237   71.508  -80.628   16.087  155.338  107.419    7.469   73.854  168.234  164.600
1238   78.530  -69.028    8.606  154.548   57.442  -39.115  109.490 -121.811   81.601
1239  104.250  -93.792   28.174  149.880  112.911   19.076   50.572  149.789  158.566
1240   76.235  -65.185   -5.023  160.372   59.593  -15.588   89.647 -176.792  117.707
1241   63.497  -83.500   10.669  162.693   42.512   -9.110   76.704  141.781   98.567
1242 -158.538  -70.379    5.410  154.630   55.775   21.032   81.331 -124.404   80.526
1243  174.341  -57.092  -10.001  159.880  116.226  -18.648  110.049  179.282  119.692
1244 -172.152  -59.969   -5.146  149.683  129.306   -1.768   91.315 -147.773   69.257
1245  -60.461  -56.907   -7.402  158.819  104.717  -16.450  117.393 -134.397   72.105
1246 -172.513  -77.086   13.826  153.660  100.369    4.009  101.904  178.004  162.981
1247  178.912  -62.058    6.010  161.394  122.488  -21.928  102.859  120.881 -167.401
1248  171.902  -61.817   -6.917  160.621   66.493  -23.086  117.460 -145.927  134.774
1249 -179.618  -56.289   -3.685  164.478   72.279   -1.696  103.530 -145.273   81.050
1250 -177.090  -80.720   15.425  152.457   67.991    9.865   70.949 -135.617   64.860
1251  168.538  -73.106    0.515  158.619  119.319    3.838  102.774 -174.583  151.586
1252 -152.466  -65.398   -0.737  154.319   61.515  -32.324  127.123 -179.425   68.254
1253  -52.150  -71.526    7.235  157.493   76.386  -14.978  111.636 -100.076  103.634
1254  -74.505  -68.946    5.612  149.241   90.404   35.427   59.786  -45.166 -162.379
1255  -69.545  -75.687   18.613  150.044  139.559  -21.963  107.173  -65.218  176.020
1256  -41.189  -52.090   17.251  152.033  128.628  -31.116  137.104   14.541  150.536
1257  178.352  -32.299   -6.281  171.001  153.964   -5.695  126.087  -36.362   91.698
1258  172.612  -58.689   -2.816  158.016  117.678  -22.257  107.721   -2.113  132.581
1259  178.413  -57.234   -0.624  162.288  110.066   19.813   64.559   -1.517  177.429
1260   75.093  -74.269   11.917  153.882  129.650  -17.223  115.423  -22.046  171.550
1261   65.697  -78.825   14.336  151.881  103.908  -15.179  103.978   -8.616  170.244
1262   43.561  -57.957    2.258  164.054  121.571    6.622   69.628   40.418   96.395
1263  -83.486  -60.121   14.786  158.886   86.968  -34.883  130.483   34.253   41.047
1264  -58.927  -53.249   -1.274  170.799   96.735    6.157   96.335  -43.516  177.108
1265  168.673  -47.026    1.580  168.550   84.753  -13.408  115.440  -16.796  172.304
1266 -159.725  -66.222   14.725  165.692  109.904  -15.672  101.208  -58.113  165.437
1267  172.963  -62.147   -6.402  168.606   97.225   -5.680   87.428  -28.856  160.876
1268 -163.170  -57.757   12.340  163.700  128.477    0.540   93.442   38.854   56.817
1269   48.655  -84.836   26.438  159.118  132.997   -1.962  100.621   47.889   59.656
1270   85.834  -66.254    9.909  163.036   94.907    0.919   99.410    7.704   92.029
1271  114.926  -61.659   10.464  174.337   90.371   -9.003  119.266  -29.600  105.246
1272   45.732  -76.679   25.400  150.898  100.470  -20.190  119.379  -11.119   86.914
1273   68.252  -60.907    8.650  163.775  148.716  -22.925  117.562   45.182   76.136
1274   65.652  -60.398    2.701  160.113   87.067   -6.139   82.562   -2.074  175.339
1275   52.493  -84.321   10.225  147.352   98.554  -12.345  118.360  -26.655  174.157
1276   56.644  -77.638    8.944  152.193   65.915   13.588   78.044    5.456  160.701
1277   52.926  -80.180   10.978  156.301   77.378  -15.974   78.526  -20.708  168.320
1278   17.590  -70.196    6.107  151.689   90.375    5.432   81.095    1.518  156.743
1279   58.988  -66.951    6.740  159.956   76.838   -7.401  107.128  -50.459 -173.000
1280 -173.688  -59.936  -19.256  174.023   81.985   -8.237   99.779  -50.992  174.247
1281  173.878  -66.327    7.033  145.949   68.912   -1.160   80.050  -26.523  175.101
1282 -165.315  -54.989    1.981  163.518   89.546   -0.093  108.742  -10.343  162.396
1283   62.353  -70.357    9.729  151.815  124.495    1.109   83.849  -16.754  158.576
1284 -163.784  -67.626    9.254  159.597  116.982    2.717   93.552  -34.899  175.887
1285 -171.523  -78.261   11.664  133.887  122.648  -21.409  114.578  -45.357  103.029
1286 -172.879  -75.697    8.514  170.292  146.129  -30.275  115.995  -17.037   88.908
1287  178.607  -71.919   16.496  153.795  144.764  -13.873   75.785   52.229   62.103
1288  175.032  -83.613   16.008  161.030  116.794   -5.210   93.932  -30.470 -175.666
1289  179.664  -76.713    1.334  161.188   69.276   19.181   86.948  -44.275 -175.995
1290 -178.667  -54.799  -13.755  165.784   59.244   -9.213   82.641  -54.164 -158.407
1291   45.842  -86.818   37.948  154.450   32.928    1.168  111.266  -16.918  167.684
1292   62.974  -75.477   17.970  149.823   60.046   15.271   83.307  -42.243  175.558
1293   69.908  -74.729   12.611  143.693   85.338    9.534  101.701  -54.238  179.422
1294   68.927  -56.288    1.336  144.063   85.486    0.585  100.049  -56.843  171.563
1295   76.889  -66.496    4.468  151.454   80.435   30.620   97.053  -28.110  177.618
1296   82.127  -77.640   19.447  146.801   53.723   10.846   90.218  -55.543 -176.976
1297   63.218  -55.071   -4.768  159.330   56.159  -23.854   99.151   41.330   10.710
1298   61.474  -76.999    5.819  149.610   75.391   14.543   73.637  -65.303   99.052
1299   53.560  -63.666   -3.566  152.169   62.321    6.291   79.489  -63.790  164.358
1300   53.861  -82.097   17.769  154.763   13.306  -11.920  108.286   -9.481  168.721
1301   44.125  -62.389    6.239  147.061   59.241    0.020   98.331  -38.456 -168.499
1302   51.036  -80.940   25.743  146.214   45.163   -3.947   92.126  -46.199  148.942
1303   29.089  -69.224    2.336  138.938   76.002   24.887   81.139  -38.765 -176.752
1304  -78.398  -61.316    8.858  147.435  118.037   -7.800  118.720  -73.618   76.963
1305  -51.292  -69.993   11.603  165.911  141.973  -13.655  117.505  -43.500  157.763
1306  -53.817  -51.403    6.187  165.759   90.584    0.872   94.077  -37.693 -170.602
1307  -51.682  -40.522  -12.599  166.243   76.492   -2.633   82.394  -29.349  171.756
1308 -171.460  -69.131   14.342  150.862  115.912   -8.419   79.785   -6.699  176.016
1309 -172.347  -82.321    6.015  141.885   96.657   -7.269  101.542  -21.371 -167.769
1310  146.837  -71.395    9.371  138.251   88.145    2.087   93.084  -66.949   84.569
1311  153.399  -66.606   -2.948  126.599  117.427  -20.805  118.896  -14.812  177.148
1312 -175.462  -80.663   17.151  140.256   89.985   10.091   77.568  -36.167   94.254
1313 -169.282  -94.104   -1.868  149.328  134.539  -15.391  102.162  -22.856  172.915
1314   77.842  -98.714    5.011  124.700  119.519   11.120   99.139  -53.343  170.346
1315   57.943  -74.796   -2.744  149.142   62.319   13.406   84.654  -23.928   84.790
1316   66.107  -91.317   15.436  140.593   79.068  -33.900  130.908  -42.285 -167.939
1317   52.846  -49.143  -17.478  127.578  102.543    7.701  100.735  -41.801  178.769
1318  173.215  -80.470    4.976  121.596   88.193   22.753   68.866   -7.120  176.586
1319   52.615  -67.866   -9.602  148.019   75.624   12.906   72.510  -12.068  176.258
1320   41.246  -79.067   14.749  138.221   71.753   14.074   72.579  -57.782  118.840
1321   66.742  -99.478   17.282  134.380   81.113    9.628   99.271  -67.453  164.221
1322   62.278  -70.892    6.214  153.740   55.541    2.929  111.894  -47.889  163.026
1323   76.311  -79.712   14.164  161.464   75.442  -32.603  112.890  -48.198  168.427
1324  -71.851  -57.101    7.003  160.795   77.138   10.337  106.196   -5.469  170.247
1325  -70.649  -72.064    2.252  156.087  118.191   -2.514   85.400  -22.309  175.516
1326  -61.258  -78.656   14.409  157.693   74.348  -12.677  123.653    5.487  172.152
1327  -52.386  -62.999    0.022  154.026  144.967  -14.969  114.045   39.658   88.675
1328  -59.530  -87.585   27.607  145.032  121.029    0.478   81.890  -21.294  167.686
1329   86.728  -62.255   11.085  166.688  138.297   -4.680   99.903  -29.851 -174.784
1330  173.576  -66.939    9.315  137.141  136.288  -18.360  104.368  -53.338  110.112
1331  178.181  -56.219    4.813  158.073  133.319  -19.407  112.913  -68.203  165.697
1332  149.099  -79.704   19.217  137.211  108.511   19.181   73.420  -28.088  107.497
1333 -167.294  -50.078  -13.875  159.923  137.804  -15.897  103.898  -38.885 -164.207
1334  167.722  -74.444   20.202  148.955  117.266  -21.936  103.012  -34.979 -162.606
1335 -169.287  -74.105    4.418  143.805  105.186   -4.456  104.260  -52.043 -163.379
1336 -175.765  -73.941    1.457  136.582   61.507    2.294   89.186  -53.475   87.343
1337 -175.243  -72.602   -2.502  105.016   64.309  -14.280   75.389  -37.349  108.438
1338   55.984  -66.441    4.319  103.823   56.154   45.550   63.801   27.506  135.415
1339   75.569  -76.315    3.962   99.233   88.655   14.705   95.938   10.428  141.554
1340   74.245  -76.713   13.480   87.853   56.765   -7.163  131.216   65.924  109.286
1341   77.135  -72.813   -4.602   94.384  100.397  -26.681  102.354   -2.755  174.662
1342 -168.474  -60.813    4.308  101.910   55.769  -14.024  121.674   19.662   64.580
1343 -176.285  -83.814   13.119   95.814   59.010    5.530   80.007   41.369  146.365
1344  154.632  -53.913  -14.482  106.742   63.473   15.173   75.020   30.116  149.788
1345 -178.235  -85.338   13.817  103.518   29.753  -12.141   97.542    6.338   77.955
1346  -81.263  -53.642  -10.324  101.627   71.736   -8.974   90.325  -17.773 -177.331
1347 -168.447  -55.963   -7.285  107.785   74.437    6.708   87.455   12.739  127.468
1348 -163.191  -44.063  -10.327  108.207   75.937  -29.044  125.894   23.014  145.897
1349  175.543  -46.975  -13.435  104.031   51.963  -11.985  129.256   30.736  147.736
1350 -161.532  -66.947    7.353  103.611   53.878   -0.571   94.136   10.639  143.778
1351 -178.211  -44.623   -0.775   98.061   73.173    8.071   73.752   12.365  143.313
1352  175.717  -70.620    4.522  109.717   49.829   -2.942   93.622   39.837  148.452
1353  165.367  -66.541  -21.016  104.340   97.596   -5.239   96.722   -9.225 -177.151
1354  176.563  -88.475    8.260  100.339   71.932  -21.149  120.462   12.209  146.047
1355 -171.242  -55.128   -4.074   99.773   38.450    3.963  106.795   14.470  131.458
1356  173.428  -73.080    5.131  108.191   57.435    5.336   94.588  -15.933   87.851
1357  -40.178  -61.241   -7.534  111.118   53.616    9.612  101.094   19.130  161.105
1358  -54.966  -73.092  -12.697  108.065   47.566   -2.274   82.798   42.841  125.831
1359  -54.745  -56.942  -11.104  112.392   63.691    2.372   85.930   -3.875   89.749
1360 -159.099  -85.411    1.622   79.551   82.693   -2.007  111.520   28.609  153.944
1361 -166.692  -81.908   13.435   98.697   64.273  -18.348  108.963   21.928  153.555
1362 -175.705  -80.827    8.050  102.319   54.746  -37.043  110.550  -21.056  102.706
1363   47.771  -57.618  -14.877  118.052   57.814   11.051   90.837    2.409  127.916
1364  -46.685  -59.625  -12.129  116.058   35.180   -5.189   89.903   38.482   60.442
1365  -61.130  -50.730  -20.720  117.910   48.480   -6.472  105.719  -17.492   80.669
1366   45.198  -57.272  -10.413  117.145   57.505  -10.470   75.723  -10.725   94.584
1367  -58.200  -62.322  -15.455  120.088   56.964   -9.654  102.090   17.609  159.054
1368  -40.859  -56.162  -12.917  119.580   55.020   -2.039   90.512  -33.134   92.598
1369  -42.062  -79.514    1.088  106.222   53.330   20.365   88.641   32.314  143.542
1370 -170.977  -80.829    3.069   84.098   78.305   12.033   73.001   32.487  147.869
1371 -178.325  -72.155  -15.243  107.439   48.702   -0.211   84.186   37.109  133.234
1372  171.961  -49.442  -25.868  113.170   64.579   17.541   60.747   -5.851  166.218
1373 -168.984  -68.627    2.719  123.784   65.636  -26.848  101.737   36.700  121.298
1374   76.843  -89.348   13.171   95.290   54.087   -2.162  117.969  -27.562   99.314
1375  176.213  -69.405    1.973   97.019   62.842   -4.409   94.656   11.775  155.417
1376 -167.599  -55.396   -9.597  100.505   54.865  -27.708  120.171   42.989  128.616
1377 -179.415  -47.062  -15.156  118.962   58.181  -11.410  124.158   21.907  149.569
1378  171.611  -52.521   -8.657  107.702   54.489  -11.070  118.861  -11.898   87.237
1379   63.896  -54.269  -10.227  106.615   64.335    0.553   84.467   -2.915   90.334
1380 -157.462  -44.032  -13.948  119.451   55.718    0.450   77.225  -21.269   92.572
1381   59.089  -67.493   -7.454  103.346   50.594  -13.562   98.960  -11.646   94.928
1382   45.442  -54.597  -22.379  118.058   67.353  -28.424   85.650    4.683  159.037
1383   49.772  -19.773  -37.406  121.198   35.981   14.722   89.827   35.187  133.220
1384   40.352  -60.801   -1.954  106.933   57.536   -2.588   98.987   45.157   35.876
1385   74.328  -54.368  -36.379  131.666   74.651  -11.353  117.918   60.529   98.795
1386   83.685  -51.843   -8.381  108.271   25.890   -0.150   81.247   32.529   67.397
1387 -163.772  -75.077    5.050  109.268   44.342   26.290  104.859   11.518   69.853
1388 -147.270  -73.204   10.845   94.276   63.358   12.945   80.342    3.633  123.548
1389 -159.782  -65.396   -5.116  105.253   50.632    1.267   90.516   28.259  138.302
1390 -179.091  -65.156  -15.147  102.982   89.463   -8.273   87.769   15.504  153.880
1391 -177.010  -70.468   10.575   97.466   37.515   -5.057   89.672   47.486  141.475
1392 -177.241  -64.689   -5.481  107.528   39.290  -12.250   96.571   18.701  152.480
1393  164.465  -56.712    6.659   97.814   70.933   -0.898  112.888   10.319  161.502
1394 -153.670  -69.193  -18.536  115.336   59.525  -11.040  119.036    5.937   76.463
1395  178.633  -61.372  -11.821   99.984   49.299   17.323   65.523   -6.683   76.608
1396 -142.827  -56.108    5.727   98.456   44.244   12.913   93.628    6.387   64.005
1397  179.369  -71.481   -9.244   96.502   52.880   -7.056  110.569   26.358  140.384
1398 -153.908  -78.753    3.061   98.932   77.941  -12.945   95.537   14.577  139.099
1399  162.151  -39.171  -29.075  119.713   40.372    2.572   84.945   25.677  140.051
1400   46.034  -71.630    7.270  102.025   57.192  -10.636   93.140   23.394  149.546
1401  -80.395  -81.923    8.819  101.579   60.637   -8.543   83.376    4.629   80.184
1402   54.092  -66.988    8.888   96.519   56.456   -3.432   95.816   17.949  164.335
1403   71.519  -57.556    0.115  103.531   37.649   -4.224  117.005   26.504  146.783
1404   69.217  -67.514   -8.852  126.088   46.929   10.238   82.636   32.061  122.032
1405   38.442  -60.481   -1.137   96.297   53.776    2.370   87.971   13.904   92.257
1406   80.753  -62.789    2.824  102.720   76.944  -25.070  109.215   -1.553  163.612
1407   83.584  -47.825   -8.534  111.070   50.747   -2.364   84.753   37.637  152.229
