  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      126        4.325        5.952            0      588.727      490.274       78.348
      127        4.079        6.200            0      600.193      600.104       72.086
      128        3.928        6.167            0      600.203      549.601       70.194
      129        4.137        6.195            0      588.897      485.637       71.899
      130        4.068        6.182            0      597.083      504.666       68.615
      131        4.049        6.202            0      591.567      485.618       71.411
      132        4.282        6.089            0      565.491      441.463       72.821
      133        4.248        6.142            0      610.230      524.743       78.255
      134        4.205        5.999            0      573.864      431.376       72.696
      135        4.198        6.071            0      589.664      484.733       72.742
      136        4.111        6.120            0      575.293      464.109       69.185
      137        4.340        5.829            0      569.167      448.478       75.137
      138        4.392        5.956            0      579.280      436.409       73.877
      139        4.347        6.026            0      574.502      467.135       75.787
      140        4.298        5.911            0      573.882      433.153       72.070
      141        4.174        5.869            0      569.183      447.334       68.192
      142        4.022        5.921            0      572.512      478.062       68.244
      143        4.055        5.929            0      576.328      493.221       69.978
      144        4.199        6.011            0      587.089      483.142       70.010
      145        4.264        5.990            0      579.293      486.659       75.354
      146        4.251        5.932            0      574.180      448.695       73.267
      147        4.266        5.955            0      577.841      468.531       71.931
      148        4.184        5.824            0      586.192      457.815       70.454
      149        4.130        6.093            0      581.461      452.189       72.459
      150        4.291        5.899            0      573.002      477.705       76.295
      151        4.291        5.932            0      573.609      493.078       73.274
      152        4.192        6.013            0      581.240      502.746       72.709
      153        4.290        6.143            0      577.126      495.359       75.145
      154        4.250        6.070            0      579.058      473.843       74.374
      155        4.241        6.047            0      572.801      465.989       76.780
      156        4.386        5.904            0      566.876      428.305       77.718
      157        4.343        5.980            0      565.194      425.251       78.926
      158        4.132        5.863            0      569.215      462.898       68.220
      159        4.248        5.958            0      567.480      414.670       74.566
      160        4.270        5.852            0      573.546      449.122       73.402
      161        4.199        6.013            0      580.137      466.717       70.063
      162        4.257        5.760            0      585.981      463.045       73.196
      163        4.184        5.793            0      581.915      466.786       73.816
      164        4.218        6.015            0      572.672      450.058       75.860
      165        4.186        5.790            0      569.291      460.168       66.154
      166        4.229        5.786            0      585.924      510.244       69.993
      167        4.273        5.777            0      581.480      474.131       77.140
      168        4.159        5.851            0      582.370      455.855       72.022
      169        4.248        5.716            0      575.526      475.714       73.363
      170        4.184        5.778            0      569.648      475.463       69.037
      171        4.291        5.699            0      569.233      462.054       70.442
      172        4.129        6.036            0      577.427      443.102       72.780
      173        4.111        5.846            0      579.780      459.941       67.127
      174        4.330        5.702            0      564.589      448.967       75.225
      175        4.171        6.062            0      590.792      530.394       71.611
      176        4.138        5.987            0      598.817      521.769       72.659
      177        4.349        5.841            0      593.370      645.252       73.241
      178        4.184        6.063            0      593.769      556.389       71.346
      179        4.126        6.059            0      589.468      492.548       74.882
      180        4.145        6.036            0      588.972      474.837       72.853
      181        4.041        6.020            0      600.322      511.580       69.518
      182        4.009        6.179            0      608.171      514.900       71.255
      183        4.123        6.105            0      602.168      492.320       72.825
      184        4.114        6.149            0      594.269      515.601       73.436
      185        4.232        5.998            0      584.495      466.576       77.461
      186        4.131        6.026            0      601.127      493.920       71.466
      187        4.316        6.053            0      584.130      465.493       78.511
      188        4.066        5.974            0      598.529      468.382       66.515
      189        4.165        5.926            0      586.530      463.628       75.142
      190        4.190        6.017            0      596.559      490.685       72.992
      191        4.172        6.193            0      602.327      557.865       74.317
      192        4.288        5.792            0      599.750      593.495       75.593
      193        4.129        5.990            0      603.783      534.874       66.784
      194        4.248        5.940            0      604.129      566.583       74.216
      195        4.200        5.800            0      576.142      483.273       71.839
      196        4.257        5.540            0      565.182      488.546       71.256
      197        4.278        5.932            0      577.120      451.901       74.555
      198        4.181        6.070            0      596.144      477.328       70.794
      199        4.208        6.002            0      593.838      451.697       74.073
      200        4.080        6.062            0      601.270      503.075       69.621
      201        4.149        5.929            0      597.256      493.888       74.485
      202        4.161        5.942            0      582.496      444.903       71.639
      203        4.206        5.869            0      578.296      425.825       72.672
      204        4.383        5.946            0      572.742      411.295       76.204
      205        4.267        5.953            0      598.796      459.266       75.234
      206        4.280        5.779            0      574.129      412.170       73.057
      207        4.204        5.978            0      586.700      492.771       73.239
      208        4.264        6.135            0      580.965      458.397       73.309
      209        4.391        5.778            0      556.117      405.050       76.252
      210        4.391        5.695            0      567.182      416.832       72.392
      211        4.279        5.629            0      565.807      447.196       67.936
      212        4.007        5.659            0      592.205      461.173       71.625
      213        4.032        5.752            0      587.084      415.159       70.044
      214        4.298        5.751            0      586.368      465.726       77.387
      215        3.982        5.844            0      588.923      438.140       72.403
      216        4.238        5.897            0      594.195      446.554       70.998
      217        4.216        5.832            0      580.270      472.185       75.811
      218        4.051        5.813            0      576.878      499.993       73.690
      219        4.055        5.968            0      587.655      497.038       74.264
      220        4.034        5.963            0      588.103      487.951       76.277
      221        4.098        5.819            0      588.350      528.547       77.569
      222        4.130        6.075            0      592.936      567.821       77.717
      223        4.049        6.127            0      584.827      559.898       79.368
      224        4.146        5.816            0      582.172      535.117       73.466
      225        4.040        5.921            0      583.106      539.272       74.709
      226        4.139        6.020            0      605.179      611.221       74.089
      227        4.021        6.094            0      587.749      509.742       76.155
      228        3.915        5.876            0      581.467      524.042       74.149
      229        4.059        5.861            0      575.366      511.243       75.953
      230        4.166        5.865            0      585.911      524.820       72.602
      231        4.050        5.993            0      583.784      530.346       73.713
      232        3.733        6.086            0      584.125      489.197       73.873
      233        4.121        6.236            0      594.640      553.399       78.152
      234        4.015        5.952            0      590.089      551.836       73.234
      235        4.082        5.987            0      590.393      562.547       69.739
      236        4.145        5.737            0      574.557      521.956       74.617
      237        3.842        5.971            0      575.513      581.134       75.209
      238        4.094        6.093            0      592.751      601.176       72.566
      239        4.220        5.948            0      577.894      572.344       75.310
      240        4.290        6.060            0      576.718      590.777       78.260
      241        4.203        5.774            0      576.247      532.856       76.162
      242        4.111        5.778            0      560.053      524.631       75.792
      243        4.108        6.377            0      583.071      582.226       76.913
      244        4.109        6.041            0      576.998      576.805       74.401
      245        4.103        6.185            0      583.042      600.508       75.117
      246        3.772        5.969            0      574.708      542.815       64.542
      247        4.077        6.024            0      589.542      587.144       77.495
      248        4.107        5.858            0      577.588      514.476       74.764
      249        3.850        5.950            0      588.823      559.603       76.252
      250        4.097        5.831            0      599.675      624.014       73.769
      251        4.239        6.041            0      582.046      562.865       79.240
      252        4.173        6.024            0      582.152      559.425       76.919
      253        4.175        6.124            0      603.760      647.747       78.657
      254        4.094        5.998            0      591.915      601.624       70.684
      255        4.138        6.236            0      586.881      631.194       76.744
      256        4.202        6.192            0      585.798      588.609       76.252
      257        4.200        5.832            0      584.939      613.019       72.853
      258        4.296        5.919            0      582.577      558.764       75.534
