## Torsion are defined with the following atomIDs:
# dihed1: ai= 2452 aj= 2449 ak= 2448 al= 2447
# dihed2: ai= 2449 aj= 2448 ak= 2447 al= 2445
# dihed3: ai= 2447 aj= 2448 ak= 2453 al= 2455
# dihed4: ai= 2448 aj= 2447 ak= 2445 al= 2444
# dihed5: ai= 2447 aj= 2445 ak= 2444 al= 2443
# dihed6: ai= 2442 aj= 2439 ak= 2438 al= 2437
# dihed7: ai= 2439 aj= 2438 ak= 2437 al= 2436
# dihed8: ai= 2429 aj= 2428 ak= 2427 al= 2423
# dihed9: ai= 2435 aj= 2430 ak= 2431 al= 2433
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9
1207   34.289   73.011 -172.839  163.084  170.120  178.782   87.117  -66.904  -81.135
1208   34.641   52.125  -52.107 -174.978  176.444 -175.849   78.026  -41.365  -87.917
1209   42.858   70.764  -26.385 -172.175 -173.124 -176.888   75.005  -85.143    8.856
1210   35.673   53.845  -54.465 -174.804  174.291 -171.156   87.505  -55.628 -150.983
1211   51.410   81.314  -35.352 -167.028  169.244  177.551   84.150  -47.254 -110.801
1212   49.707   76.163  -30.609 -177.612 -175.526 -177.225   73.354  -48.650 -126.804
1213   56.583   78.307  -34.945  174.154  177.852 -174.373   71.607  -55.592  150.117
1214   38.613   62.144  -41.023  174.558  151.890  172.468   77.766  -41.901  128.733
1215   30.106   71.031  -37.739  170.335  170.137  153.739   98.041  -37.354  136.377
1216   18.410   66.480  -43.412 -178.003  169.876 -169.126   76.453  -38.511  120.014
1217   52.839   60.716  -14.988 -165.462  177.345 -171.629   90.220  -36.772   79.308
1218   48.222   82.812  -26.058 -166.762 -157.173 -164.923   79.753  -62.225  140.547
1219   51.179   68.874  -32.319 -175.034  179.442 -164.233   85.098  -44.551  115.116
1220   49.276   52.339  -44.796 -159.932 -178.802 -174.238   88.876  -47.243  -25.775
1221  -90.307   78.943  -31.229  172.640 -167.172 -172.063   92.697  -56.585  -24.618
1222  -83.208   30.224  -36.576 -163.343 -166.791 -179.275   83.009  -50.502  -59.459
1223  -73.581   52.277  -39.579 -174.363 -156.050 -168.505   83.672  -60.466  -16.632
1224  -99.864   65.229  -29.799  178.107  170.708 -173.100   92.286  -53.959   13.803
1225  -86.118   51.994 -163.776 -175.319  163.194 -160.854   91.268  -72.327  -30.911
1226  -79.420   67.741 -170.171  178.381  172.405  179.628   88.394  -49.409 -133.342
1227  -82.347   58.848 -170.984 -167.306  173.268 -164.449   79.975  -34.438  -87.164
1228  -87.857   69.781 -150.901 -168.665 -173.483 -167.025   89.230  -48.769 -130.667
1229  -74.102   66.785 -140.400 -174.141  178.762 -161.966   98.577  -48.904  -22.215
1230  -85.114   67.526 -153.258 -160.831 -178.487 -167.263   67.385  -54.165 -116.633
1231  -69.188   85.629 -160.030 -177.255  176.958 -173.704   87.173  -50.351  -43.848
1232  -85.696   71.309 -162.826  170.138  175.508 -173.019   74.829  -47.483 -100.724
1233  -82.868   77.737 -159.047  178.563  174.444 -177.233   87.902  -45.641   15.916
1234  -93.929   49.147  177.382  160.058 -169.653 -178.175   77.952  -50.105  176.900
1235  -96.428   53.737 -144.631 -171.480  175.598  168.227   75.433  -40.472  -89.723
1236  -89.552   68.114 -167.991 -174.839 -174.066 -175.128   79.477  -52.578  134.200
1237  -94.644   65.811 -160.232  177.779  170.720  178.012   66.661  -62.821    7.051
1238  -64.406   72.577 -149.740  162.258  179.463  177.647   75.058  -45.955   15.094
1239  -87.965   72.389 -147.448  171.053 -174.924  179.617   94.402  -55.239  138.879
1240  -78.349   75.496 -155.487 -164.902  169.413 -178.940   70.896  -65.957 -136.692
1241  -82.292   52.345 -174.393  177.163  153.953  164.910   69.666  -61.647  110.430
1242  -64.541   64.854 -157.829 -167.612  170.298  120.138  114.253  -62.396   83.327
1243  -99.245   63.293 -169.859  162.074 -163.168  128.576  106.224  -51.278  -14.789
1244  -78.948   77.217 -146.368  172.939  174.997  112.915  107.210  -56.066   64.176
1245  -87.805   78.719 -150.498  173.863 -173.560  133.031  102.441  -29.262  173.573
1246  -76.744   71.800 -158.599  172.446  164.814  122.899  101.137  -42.353 -177.444
1247 -100.702   65.941 -154.174 -168.009 -179.225  163.431   75.914  -52.514   49.153
1248  -83.026   65.284 -153.907 -170.297  168.280  174.854   78.848  -48.039  134.056
1249  -95.078   79.760   87.798  175.056  178.677  179.134   77.147  -48.781   13.584
1250 -100.743   81.889  105.432 -177.430  178.688 -166.725   75.352  -62.634  -22.338
1251  -72.904   77.756   73.675  172.495 -172.099 -176.145   92.963  -39.041  169.838
1252  -95.742   57.699   48.739  156.289 -165.421  173.426   72.099  -50.660   99.258
1253  -57.521   47.894   65.415 -162.857  179.622 -179.157   88.993  -39.494  -24.159
1254  -77.010   70.763  100.908 -173.373  173.718 -172.930   64.297  -60.668  -88.328
1255  -90.045   59.609   94.307 -164.918  152.055 -173.502   86.454  -34.511  160.190
1256  -88.211   64.652   84.061  173.440  176.481  168.181  100.859  -59.801 -175.873
1257 -105.330   58.464   66.904 -178.984  165.989  179.883   62.637  -41.543 -139.631
1258  -76.651   86.032   85.478  166.940 -179.854  176.503   72.969  -41.118  136.223
1259  -86.402   56.091   78.613  169.058  178.155 -169.825   91.179  -49.686  -41.655
1260  -67.751   58.483   95.614  166.217 -179.821  156.825   95.221  -34.776 -126.165
1261  -79.145   65.823   69.007 -179.907 -171.887  172.786   94.825  -35.993  -86.631
1262  -75.651   68.081   91.086  174.668  153.748 -170.907   87.622  -43.509  151.461
1263  -87.135   68.272   52.436  165.153 -174.514  174.462   91.032  -56.651 -145.834
1264  -92.262   57.839   41.419  166.525 -158.112 -170.592   89.302  -47.574    9.674
1265  -81.199   78.850   81.703 -179.619  174.670 -161.967   83.814  -42.766    5.772
1266  -69.337   68.844   80.505 -177.311  173.597 -167.735   87.505  -60.372  134.509
1267  -93.720   58.649   72.561 -162.605  171.772 -173.898   95.992  -37.744  144.083
1268  -80.550   50.227   76.336 -172.018  173.360 -175.321   64.776  -61.766    0.913
1269  -53.612   76.100   74.419  166.874 -178.622  173.886   80.604  -46.941 -165.491
1270  -85.052   63.395   62.754  152.410 -161.055 -177.420   86.843  -52.096  128.818
1271  -76.257   74.587   93.333 -179.333  166.877  174.581   87.497  -41.171  -25.492
1272  -71.692   63.113   88.016 -168.083 -167.988 -165.034   78.929  -70.649   50.827
1273  -89.435   54.324   70.102  179.397  170.027  179.565   93.846  -43.175   66.983
1274  -77.944   61.625   93.636 -175.466 -175.990 -177.148   69.768  -66.105  -76.387
1275 -104.311   70.594   74.638 -178.001  167.252 -159.610   85.572  -58.961  -89.342
1276 -103.650   61.957   79.630 -165.847 -176.920 -175.753   81.019  -63.412   53.655
1277  -67.412   52.681   82.147 -173.995 -176.568  173.767   85.412  -59.753   77.889
1278  -89.146   64.483   87.390  157.979  165.437 -171.399   75.112  -37.761  -40.167
1279  -80.174   74.196   80.987  172.439  171.957 -164.732   87.640  -50.121  -40.245
1280  -66.214   75.690   85.332 -179.816 -175.079 -168.328   83.375  -70.936   69.700
1281  -81.088   47.236   74.128 -172.913  176.122 -174.405   84.003  -43.143  -68.266
1282  -70.619   55.590   93.795  179.760 -172.336 -169.990   72.014  -72.203 -111.600
1283  -86.606   52.616   85.529 -170.251  177.099 -166.509   73.905  -57.802 -126.522
1284  -93.092   86.866   90.820  174.677  178.175  169.449   84.952  -57.281 -162.992
1285  -80.317   73.495   88.150 -168.136  176.974  172.487   56.129  -53.123 -123.700
1286  -68.750   74.640   98.840  178.410 -170.948 -179.653   62.676  -43.135  -96.078
1287  -92.656   54.616   70.272 -163.887  170.086 -173.776   72.813  -44.749 -146.862
1288  -66.255   68.989   98.163 -172.667 -179.496 -154.342   82.529  -70.960 -139.009
1289  -75.450   58.895   81.953 -169.569 -177.102 -177.077   89.288  -56.323    1.135
1290  -75.231   59.188   77.423 -167.457  173.606 -167.819   92.411  -45.488  125.327
1291  -83.355   54.387  107.876 -148.941  170.963 -163.109   87.623  -40.093  108.114
1292  -80.503   57.195   67.596  173.082  168.011 -157.370   87.303  -53.367  -10.061
1293  -74.982   69.424   71.282 -169.515  170.902 -167.945   85.607  -52.418  114.613
1294  -79.228   79.820   76.433 -178.808 -175.940  179.825   82.832  -58.189  104.392
1295  -90.809   53.155   60.749  176.917 -176.730 -150.380   90.475  -62.176  -67.572
1296  -53.761   66.614   83.652 -168.981 -163.934 -172.599   82.323  -61.293    2.091
1297  -72.657   72.864   87.621  177.261  176.599 -174.520   99.719  -52.158   79.043
1298  -69.107   67.023   90.210 -177.514  158.580  178.276   90.676  -42.200  126.428
1299  -88.783   70.896   90.764 -169.665  161.443 -165.861   73.980  -61.285   10.200
1300  -76.534   68.295   81.724  179.961 -176.560 -166.557   78.162  -69.458  -15.037
1301  -94.205   70.078   69.994 -174.528 -164.524 -170.957   86.323  -41.030 -172.737
1302  -82.150   84.285   91.431  161.090 -160.082 -159.215   83.464  -43.455  161.705
1303  -92.346   69.051   89.542 -174.381  169.974 -171.742   85.420  -68.727   -6.865
1304  -86.528   59.592   74.322 -173.781 -173.464  179.769   81.410  -42.721  -88.316
1305  -82.067   70.184   76.226  176.441 -178.443 -163.416   82.562  -46.718 -116.937
1306  -83.961   71.512   83.023 -171.606 -179.370 -179.731   89.718  -59.742 -150.470
1307  -75.521   72.388   88.634 -167.439 -176.432 -172.406   78.691  -64.794 -126.883
1308  -75.676   72.921   90.706 -175.854  156.563 -169.620   97.790  -41.276  133.841
1309  -63.373   75.489   98.667  172.681 -167.642 -162.916  103.002  -28.862  -87.703
1310  -69.771   77.510   93.185 -173.600 -174.346 -177.617   77.091  -41.962  141.460
1311  -77.811   82.425   85.382  175.626 -176.223 -164.442   82.426  -52.195  165.603
1312  -96.557   66.360   80.946 -166.977 -162.548 -172.066   71.704  -47.784 -160.092
1313  -64.093   69.309   86.893 -172.275  179.473 -143.238   82.229  -49.110  -85.772
1314  -84.568   56.716   68.555 -179.940 -152.652 -162.698   84.361  -65.257  -16.505
1315  -85.233   63.124   65.454  174.019  179.892 -157.261   82.114  -68.584  -58.224
1316  -80.664   71.812   76.630 -175.966 -167.243 -176.533   88.692  -55.326 -165.854
1317  -83.089   60.928   76.018  175.652  164.769 -176.935   74.948  -53.001 -100.540
1318  -84.584   53.522   61.303 -177.155  173.227 -175.381   87.836  -55.210  103.051
1319  -86.104   66.321   70.573  155.958 -177.089 -171.755   76.595  -46.395  157.573
1320  -74.805   59.425   82.920 -166.006  160.494 -166.443   89.758  -54.111  -88.247
1321  -84.096   65.693   76.091 -160.744  168.248 -151.421   73.507  -68.919 -156.948
1322  -77.244   69.077   84.551 -166.205  162.309 -179.360   88.926  -52.185  106.045
1323  -73.185   66.917   71.595  175.868  175.309 -164.701   91.110  -47.486  102.514
1324  -70.358   68.059   78.119 -160.289 -177.870 -172.653   83.049  -62.702 -122.941
1325  -79.503   56.430   83.806 -154.129 -175.937 -177.916   88.443  -38.683  178.050
1326  -89.772   67.082   54.430 -166.067 -173.591 -156.191   79.607  -46.881  133.428
1327  -75.416   79.283   77.419 -172.069  176.891  179.043   77.488  -47.509   56.207
1328  -69.913   75.455   91.690  175.870 -174.027 -157.993   79.594  -47.985  151.537
1329  -75.797   59.785   81.832 -169.428 -174.700 -161.831   80.398  -64.751   63.569
1330  -74.529   65.767   76.116 -161.078  170.185 -175.952   88.455  -56.170   91.108
1331  -80.919   77.310   80.406  174.192 -179.199 -166.027   76.533  -69.628   43.031
1332  -69.430   54.274   76.154 -172.207  166.763 -165.635   82.489  -53.086   22.769
1333  -75.025   65.363   50.802  168.836  161.881 -152.200   75.730 -114.577 -102.018
1334  -79.464   83.965   81.881  178.768 -175.919 -146.551   82.364  -66.877 -116.330
1335  -91.650   69.389   78.750  178.744  178.096 -163.418   82.854  -61.666   80.974
1336  -80.139   73.116   99.839  163.342 -172.036 -171.346   65.162  -45.765  127.841
1337  -87.726   62.031   82.885  176.574  177.874 -168.341   89.326  -39.769   13.053
1338  -98.573   72.205   70.751  151.054  177.215 -164.352   90.379  -55.847 -150.889
1339  -85.074   58.384   78.929 -175.423 -174.399 -166.528   88.531  -48.436 -174.482
1340  -92.912   58.721   87.563 -178.972  172.060 -144.570   79.854  -54.219  -34.719
1341  -75.764   54.974   62.126  179.891 -174.132  173.302   80.368  -41.331  119.130
1342  -88.102   66.932   55.090  166.376  173.242 -159.472   74.538  -61.685   67.056
1343  -68.399   66.338   90.882  177.162 -173.967 -152.402   82.721  -52.191   15.841
1344  -93.577   61.972   78.795 -178.906  174.783 -164.943   94.695  -56.890 -116.602
1345  -94.935   66.496  110.701 -177.347  174.265 -174.294   81.253  -47.416  -24.751
1346  -86.341   59.631   65.324 -167.166  168.885 -164.895   86.056  -34.202 -124.396
1347  -96.925   68.320   93.465 -171.863  165.356 -179.441   82.094  -53.544  -83.936
1348  -96.124   53.492   83.108 -174.668  169.202 -175.551   72.727  -46.385 -109.683
1349  -75.712   68.257   79.664 -165.313  179.059  177.132   72.454  -38.094  -30.389
1350  -89.243   68.448   72.577  156.795  177.757 -175.123   78.812  -47.469  121.930
1351  -80.906   67.842   75.610  179.039  168.936 -163.634   58.652  -58.301  -34.692
1352  -75.368   68.944   91.950 -153.266  171.510 -169.391   87.829  -38.136  125.569
1353  -87.019   69.971   79.418 -179.349  171.299 -152.569   82.204  -31.099  -78.083
1354  -66.220   60.025   77.948  176.720 -179.821 -162.581   98.026  -37.610 -144.058
1355  -68.105   72.481   72.237  165.432 -177.874 -153.407   95.253  -42.766  106.231
1356  -73.420   72.708   96.816  173.002 -168.294 -162.206   82.646  -52.523  -15.957
1357  -87.049   73.512   80.163 -176.474  162.164 -176.544   93.822  -56.010  114.547
1358  -72.019   58.395   88.783  175.007  168.577 -150.701   80.302  -41.370  -99.742
1359  -72.096   81.277   70.349 -179.445  172.837 -164.630   82.882  -47.015  177.044
1360  -93.440   53.890   79.521 -179.056 -170.144 -161.305   80.423  -47.496  -46.153
1361  -63.742   86.823   85.530  174.751 -166.036 -174.028   86.852  -61.868  169.197
1362  -60.644   76.010   89.319 -175.413 -174.893 -154.497   83.630  -55.315   84.683
1363  -87.103   69.840   64.847  163.078 -167.258 -178.732   98.357  -47.100   97.806
1364  -70.721   83.297   89.012  159.085 -172.555 -163.585   80.828  -52.809  179.622
1365  155.654   73.803   91.136  170.720 -177.267 -162.834   93.466  -42.162 -107.256
1366  138.489   71.174   77.149  161.922  168.043 -169.479   92.685  -34.694  -55.875
1367  144.071   68.325   95.333 -179.889 -173.621 -166.497   88.922  -32.828 -121.425
1368  150.313   59.453   83.042 -173.768  175.950 -152.472   89.981  -42.470   55.166
1369  151.135   65.591   80.816  173.736  165.467  171.754   90.692  -51.714 -142.003
1370  151.920   77.165   86.382  177.643 -177.694 -156.906   83.552  -55.313  -32.276
1371  148.190   71.330   69.233 -168.808 -173.030 -168.709   89.083  -36.139  156.815
1372  145.210   75.217   82.363  162.190 -177.933 -179.424   79.898  -42.501  148.877
1373  153.787   73.135   67.353  173.461  179.710  178.894   76.438  -42.113  141.976
1374  162.545   70.891   91.706  171.923  173.021 -175.479   92.495  -30.822  168.258
1375  159.703   66.324   81.893  172.116 -154.695  178.246  102.073  -38.656  163.460
1376  155.665   62.438   79.545  174.900  177.042 -174.125   82.840  -50.860   64.634
1377  146.118   55.610   76.334 -165.386  176.159 -172.091   75.792  -53.945  110.456
1378  140.753   88.276   81.620  153.604  168.211 -178.470   53.139  -80.140   81.616
1379  163.731   55.767   77.819 -161.439 -162.544  179.119   76.450  -49.756  145.489
1380  159.817   85.795   68.363  165.569  160.451 -168.370   91.696  -37.115   79.761
1381  154.216   62.278   69.185 -179.719  163.509 -174.158   64.689  -43.678   56.509
1382  148.772   55.301   78.996 -174.176  179.998 -160.585   74.279  -31.734  135.791
1383  163.056   78.761   94.209 -167.518  162.762  179.066   91.509  -35.884  -16.535
1384  159.422   72.763   77.817  178.021  176.344 -155.890   80.538  -53.247   51.174
1385  179.805   85.822  101.958  179.727  178.750  176.664   93.831  -37.237  171.587
1386  151.354   64.168   65.026  165.134  171.336 -171.114   87.429  -49.543   81.161
1387  132.678   62.537   77.302 -169.759  149.296 -160.347   86.019  -58.925  141.145
1388  151.363   63.660   80.481 -179.357 -174.346 -169.835   79.459  -57.166 -115.562
1389  158.039   70.921   72.659 -179.092 -171.601 -171.660   84.639  -52.918  132.148
1390  156.984   58.318   91.093 -172.994  167.806 -148.642   81.581  -31.719  -65.703
1391  151.175   60.913   85.452  171.759  161.295 -154.414   81.904  -49.946 -147.011
1392  146.266   80.071   92.222  172.510  177.767 -137.726   88.305  -44.339  -61.255
1393  159.004   53.138   49.946 -174.268  176.195 -158.134   90.297  -50.041  -69.369
1394  151.387   81.086   88.933 -176.040 -163.348 -153.966  101.785  -46.541  -14.726
1395  148.839   70.728   52.917  174.322  174.463 -151.298   75.576  -32.256  113.850
1396  160.240   74.921   85.055  178.047  170.171 -172.781   66.323  -81.162  -21.487
1397  171.694   70.516   89.306  149.407 -152.330 -160.571   75.284  -51.554 -138.722
1398  138.050   63.313   80.141  155.577 -178.829 -178.183   85.398  -42.878 -105.582
1399  169.948   65.290   86.839  171.960 -171.028  174.326   93.334  -46.434  113.750
1400  148.665   60.869   42.500  154.486 -154.425 -176.146   86.410  -47.287   -7.718
1401  162.018   51.995   75.683 -176.519 -169.303  174.832   78.629  -52.659   70.202
1402  172.558   82.979   91.179  162.573  178.822 -176.595   88.900  -43.757 -125.903
1403  154.080   47.405   69.149  169.346 -177.489 -168.272   90.585  -42.388 -146.153
1404  161.132   65.315   62.869 -177.686 -159.044  164.573   86.284  -45.607  121.196
1405  164.508   79.674   75.085  177.365  178.867  161.102   76.846  -42.682  173.401
1406  170.279   83.851   87.485  152.733 -158.529  148.970   80.834  -54.196 -161.165
1407  141.643   80.791   83.498  160.882 -169.152  179.683   73.143  -55.359  107.594
1408  136.871   56.250   79.367 -174.631 -173.803 -177.245   74.670  -61.849 -100.975
1409  160.012   35.264   74.159 -169.410 -171.906 -171.425   83.549  -45.976   24.983
1410  166.113   52.047   92.737 -171.107 -174.054  168.150   94.872  -41.115   -9.089
1411  177.017   66.390   96.551 -165.840 -178.740  172.102   80.849  -59.191   76.712
1412  174.368   55.267   77.472 -177.526 -179.352  172.039   81.643  -46.598 -123.625
1413  162.939   71.534   61.702  172.298  161.539  169.272   79.210  -53.061  -80.404
1414  170.880   72.204   82.841 -152.179  174.323 -162.205   70.766  -46.286 -135.791
1415  158.968   54.450   76.265 -158.776  155.051  174.891   74.779  -62.509   41.890
1416  156.441   57.343   70.197  168.264 -177.016  179.492   84.578  -47.585 -106.730
1417 -166.026   97.201   91.254  164.755  178.872  177.486   77.988  -53.549  -78.758
1418  156.168   64.148   91.910 -146.949  165.017 -179.651   88.480  -60.020   52.606
1419  152.614   48.632   84.973 -173.667  168.873  175.255   82.976  -45.759  -94.149
1420  160.711   66.961   74.522  173.831 -167.844  149.974   97.660  -59.258  -40.493
1421  167.211   83.883   75.992  178.599  174.028 -175.745   82.602  -55.331   23.849
1422  154.913   59.857   59.214 -175.844  174.252  171.813   90.939  -59.353  172.936
1423  177.207   74.220   86.236  177.591  163.797 -179.720   78.759  -47.675 -130.561
1424  173.957   62.090   80.654  174.284  169.516  172.557   75.508  -49.702  143.382
1425  166.732   76.863   89.228  170.257  174.718  177.541   83.829  -54.672  -16.257
1426  177.203   61.820   80.293 -164.000 -164.092  166.734   64.531  -53.951   76.919
1427  169.595   66.294   91.982 -167.844 -171.532  168.027   75.591  -53.862 -158.298
1428  151.663   46.590   50.103 -156.040  174.685  169.701   68.069  -79.620    8.578
1429  141.074   64.873   73.824  167.612 -175.142  171.067   80.811  -62.022 -131.091
1430  153.264   60.615   79.617 -176.584  170.376  170.771   75.822  -64.762  151.602
1431  152.252   70.825   61.288  163.351  177.971 -177.770   69.206  -62.861  144.949
1432  137.160   60.291   73.374 -174.452  163.226  168.825   79.992  -59.565  129.128
1433  153.449   56.941   55.096  174.363 -174.502  169.220   87.082  -56.713  -11.320
1434  161.653   77.428   95.622 -173.094  175.595  171.385   72.154  -61.965  -72.818
1435  162.932   70.839   64.947  165.451  177.464  152.328   90.013  -53.243  -94.000
1436  154.031   66.537   67.586  152.911  169.904  137.774  106.314  -49.762 -115.341
1437  147.896   65.137   71.624 -178.247  166.499  159.513   81.025  -56.695 -120.365
1438  161.771   76.485  105.589 -162.809  170.277  173.996   87.319  -48.145 -134.373
1439  170.925   57.867   73.282 -178.809  161.419  171.050   74.804  -61.592 -109.698
1440  165.265   76.682   85.584 -169.722  179.085  167.255   75.260  -61.248   -7.082
1441  170.693   84.928   87.416 -172.207  165.612  170.186   68.760  -52.988   85.806
1442  158.425   67.079   92.755 -178.636  171.375  171.155   86.004  -38.329 -147.691
1443  171.553   65.733   76.760 -163.098 -177.264  162.838   92.703  -52.351   73.719
1444  157.715   62.417   70.302  171.683  170.279 -179.292   63.589  -55.368 -124.622
1445  159.703   79.567   81.859  168.196 -174.813  168.048   83.233  -56.873  101.896
1446  152.379   71.718   85.560  144.069 -169.988  129.268  109.452  -58.111 -122.426
1447  150.068   58.862   80.857 -178.092 -164.910  162.151   78.631  -35.713   80.630
1448  156.659   65.749   75.347 -177.667  179.709  172.880   76.492  -58.799  -12.705
1449  170.673   68.943   95.911  173.907  177.652  171.831   87.749  -67.406  -13.000
1450  167.538   81.040   94.166 -171.340 -163.436 -178.731   63.782  -44.594  131.538
1451  171.289   66.183   81.762 -175.900  164.808  169.837   75.881  -62.375    8.044
1452  155.927   42.030   86.439 -150.151 -176.734 -175.518   88.733  -57.403  118.295
1453  157.918   62.231   63.731  165.523  171.812  156.011   87.118  -68.392   56.953
1454  163.032   79.564   82.407  168.709  175.263  176.784   90.120  -50.955  126.901
1455  147.968   55.968   76.321 -173.804  169.364  175.390   85.708  -55.035  144.487
1456  147.969   66.451   88.838  178.234  168.690  167.272   91.425  -51.877   94.179
1457  171.151   74.045   80.538 -173.315  167.760 -179.236   86.431  -40.006  132.850
1458  170.820   59.215   69.995 -165.688  171.711  170.818   71.961  -45.195  138.782
1459  -78.973   77.336   79.439 -175.505 -171.998  169.312   71.119  -55.338   98.996
1460  -90.563   65.664   78.125 -178.132 -175.725 -176.895   74.775  -65.521  154.101
1461  -88.596   69.536   79.406 -164.372  167.367  175.705   86.868  -48.925   40.203
1462  -80.092   78.122   88.344 -173.369  175.736 -172.541   87.983  -46.857 -113.848
1463  -91.696   73.583   71.044 -178.898  166.722  176.354   72.224  -42.194  -90.856
1464 -101.331   58.600   67.950  179.225  165.279  173.156   92.430  -42.426  -91.859
1465  -79.308   68.058   96.728 -170.236  171.303 -164.477   89.890  -53.181   38.341
1466  -73.505   70.417   74.393  161.931 -175.612 -177.752   78.366  -39.421  157.222
1467  -74.364   78.870   91.715  178.696  174.115  166.032   96.458  -38.282    1.084
1468  -81.536   82.018   77.864 -175.095  160.537  171.798   69.179  -58.480   -3.961
1469  -70.733   60.235  101.751 -173.288 -172.714  164.538   88.643  -43.261   -2.899
1470  -95.000   57.396   72.307 -177.425  179.513 -178.889   69.437  -48.040  153.118
1471 -103.198   58.226   57.470  146.184 -179.603  172.316   96.384  -27.535   94.308
1472  -66.568   59.249   90.862 -178.308 -162.347  155.901   80.398  -74.420  -24.808
1473  -59.139   49.470   64.823 -165.277 -174.339  153.777   85.597  -53.713  -77.737
1474  -64.788   98.380   93.302  167.069  173.881  178.468   79.077  -30.909 -128.927
1475  -95.485   68.247   78.526 -169.217  167.079  166.946   88.742  -56.618 -158.978
1476  -69.713   67.880   76.346 -161.655  174.467  166.658   79.675  -48.913  163.203
1477  -68.144   72.929   90.462  174.556 -173.882 -179.094   92.467  -41.359  -75.187
1478  -62.973   71.161   72.136  171.130  172.584  167.135   74.367  -42.759  -46.452
1479  -82.456   69.130   74.541 -169.685  170.143  169.924   91.149  -55.159   31.340
1480  -84.570   71.290   78.799 -173.866  177.439  155.770   88.094  -57.795  100.901
1481  -66.257   64.002   88.299  177.001  173.832  175.990   78.164  -67.114  -91.775
1482  -94.943   76.414   87.366 -169.750  177.521  174.880   68.102  -50.927  -79.141
1483  -56.446   72.133 -146.585 -171.457  162.130  171.083   85.939  -38.968  141.687
1484  -88.351   87.159 -148.478  179.076  171.770  170.287   61.637  -40.678 -173.114
1485  -87.938   65.547 -157.489 -160.293 -169.511 -162.841   54.534  -70.540   15.207
1486  -85.416   63.056 -170.307 -178.058 -177.993 -173.258   70.163  -37.778  -78.653
1487  -90.735   60.945 -148.782  177.097  178.784  177.721   83.303  -63.941  143.650
1488  -88.013   67.417 -162.244  172.115  173.387  174.165   80.994  -50.538   91.736
1489  -77.023   62.105 -166.516  168.790 -165.899 -170.569   73.908  -53.104 -179.280
1490  -68.062   71.811 -166.891  165.257 -178.603 -167.396   83.053  -43.540 -174.571
1491  -63.322   73.961 -177.555 -179.533  170.713 -158.961   98.256  -51.938   58.409
1492  -90.984   68.846 -156.703 -174.048 -170.894 -161.878   84.988  -61.360   87.173
1493  -85.990   78.897 -167.715 -176.918  176.073 -160.743   79.275  -58.542  169.817
1494  -91.532   67.084 -151.023  164.254 -171.143 -173.171   86.005  -40.005   -4.039
1495  -75.193   60.615 -168.018  166.982  165.930 -155.531   92.014  -35.313   15.400
1496  -93.345   75.127 -171.467  172.764 -173.137 -150.368   92.520  -50.351    4.184
1497  -87.511   76.124 -158.890  167.499 -179.998 -164.287   83.957  -55.903  -14.356
1498  -71.311   62.898 -162.155  177.385  173.561 -179.629   92.022  -44.782  129.748
1499  -77.980   75.227 -150.099 -173.629  165.533 -167.350   95.629  -52.904  -96.311
1500  -70.502   70.728 -149.260 -165.861 -166.173 -163.106   83.555  -38.416  114.807
1501  -75.256   71.965 -161.232  169.726  164.850 -164.664   95.184  -58.432   96.646
1502  -94.812   67.109 -146.286 -172.692  162.028 -167.138   93.003  -48.249    8.371
1503  -66.585   53.996 -150.313  169.146 -178.587 -164.881   98.993  -66.326 -144.854
1504  -90.158   54.325 -160.002  179.369 -169.620 -160.313   90.907  -56.490 -133.291
1505  -94.663   69.161 -172.061  174.160  164.072 -150.110   86.488  -31.281  131.927
1506  -84.280   63.919 -158.456 -170.980 -173.748 -156.289   73.042  -46.239  126.876
1507  -75.095   69.068 -141.342 -168.382 -160.324 -168.654   88.573  -38.000  178.629
1508  -76.121   84.014 -156.431 -166.654  174.797 -166.875   85.245  -56.946 -177.810
1509  -69.080   63.628 -142.163 -172.745 -179.364 -165.583   84.315  -38.330  146.159
1510  -61.976   61.768 -146.584 -176.840 -173.582  170.810   90.800  -47.150 -109.542
1511  -81.713   34.584 -179.138  174.778 -176.052 -164.868   72.348  -49.053  -81.173
1512  -82.691   66.428 -156.570 -175.824 -170.078  178.342   89.947  -65.905  -12.692
1513  -95.139   63.904 -166.776  169.387  178.629 -179.046   68.367  -54.735   34.800
1514  -83.878   60.850 -154.605 -159.716  177.393 -164.942   81.799  -49.418  -85.010
1515  -72.734   61.726 -159.706 -170.370 -176.893 -176.065   73.364  -63.557   57.410
1516  -81.422   67.337 -173.089 -166.409 -174.202  178.675   88.454  -53.399 -165.409
1517  -90.559   57.230 -179.273 -178.414 -174.087 -160.124   83.362  -44.536  -96.451
1518  -84.539   78.217 -155.695  158.942 -174.069 -168.122   80.409  -58.443  -42.909
1519  -85.044   71.754 -142.153  179.222 -176.926 -177.663   97.676  -43.326   42.801
1520  -88.082   53.846 -161.507  175.288  156.787  172.054   83.865  -54.982  116.379
1521  -83.090   49.630 -151.476 -139.259 -176.930  172.920   69.082  -70.867  -41.286
1522  -94.324   55.152 -154.817 -159.105 -175.090  178.114   88.346  -68.105   35.256
