  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      338        2.085        4.669            0      498.729      506.940       86.454
      339        2.135        4.601            0      495.105      535.906       82.969
      340        2.254        4.814            0      506.754      555.514       84.781
      341        2.578        4.866            0      496.292      525.542       81.243
      342        2.262        4.716            0      495.970      509.629       79.487
      343        2.261        4.725            0      506.996      514.842       76.340
      344        2.434        4.723            0      497.658      516.179       78.400
      345        2.192        4.593            0      493.476      490.147       69.793
      346        2.120        4.617            0      489.753      495.934       76.928
      347        2.109        4.548            0      488.980      472.225       81.006
      348        2.197        4.452            0      477.068      424.700       85.068
      349        2.038        4.634            0      489.401      467.882       74.270
      350        2.259        4.417            0      479.193      456.808       74.536
      351        2.234        4.490            0      486.441      464.156       76.648
      352        2.049        4.541            0      488.428      457.630       76.456
      353        2.114        4.528            0      491.152      476.355       72.193
      354        2.262        4.348            0      477.590      464.541       77.142
      355        2.170        4.477            0      490.586      481.085       76.616
      356        2.286        4.416            0      478.017      471.000       83.983
      357        2.125        4.509            0      488.548      451.988       76.212
      358        2.038        4.634            0      496.155      480.326       75.146
      359        2.301        4.514            0      490.610      450.848       76.324
      360        2.259        4.469            0      489.898      433.664       81.384
      361        2.229        4.459            0      486.456      447.763       77.570
      362        2.136        4.671            0      506.558      499.939       73.199
      363        2.025        4.605            0      494.461      473.849       82.443
      364        2.163        4.670            0      497.913      507.331       73.930
      365        2.088        4.590            0      492.342      457.514       72.251
      366        2.156        4.657            0      487.489      472.074       81.084
      367        2.165        4.585            0      486.855      492.179       86.588
      368        2.019        4.684            0      494.170      472.288       83.533
      369        2.034        4.609            0      492.887      481.533       71.265
      370        2.150        4.668            0      495.631      532.467       82.386
      371        2.103        4.843            0      517.372      527.535       71.946
      372        2.197        4.660            0      498.150      463.348       86.462
      373        2.150        4.770            0      507.835      527.109       79.317
      374        2.099        4.701            0      501.265      504.675       79.630
      375        2.222        4.682            0      503.391      523.584       78.468
      376        2.174        4.698            0      506.978      510.570       75.399
      377        2.154        4.689            0      500.739      517.397       83.912
      378        2.208        4.731            0      504.950      496.339       84.749
      379        2.192        4.515            0      488.528      480.661       78.256
      380        2.069        4.588            0      491.288      495.451       79.059
      381        2.190        4.616            0      502.683      517.351       81.080
      382        2.273        4.434            0      477.505      464.491       83.850
      383        2.100        4.413            0      473.277      454.236       85.756
      384        2.302        4.411            0      483.296      463.183       84.765
      385        2.266        4.380            0      475.025      469.410       86.143
      386        2.270        4.354            0      473.861      482.577       79.108
      387        2.396        4.334            0      475.050      468.429       80.357
      388        2.296        4.466            0      477.153      480.780       86.173
      389        2.329        4.478            0      491.685      516.676       87.840
      390        2.314        4.435            0      484.932      498.747       82.860
      391        2.397        4.374            0      476.479      471.215       83.113
      392        2.191        4.528            0      488.166      492.738       85.180
      393        2.213        4.417            0      481.197      468.473       77.745
      394        2.355        4.362            0      477.219      490.019       87.062
      395        2.177        4.309            0      472.833      436.486       79.825
      396        2.203        4.382            0      480.279      459.448       88.894
      397        2.159        4.444            0      480.151      446.290       77.646
      398        2.124        4.371            0      473.445      471.034       81.357
      399        2.293        4.408            0      477.826      454.196       87.847
      400        2.283        4.373            0      481.026      490.348       85.980
      401        2.225        4.202            0      459.789      462.256       83.873
      402        2.135        4.414            0      480.690      493.247       82.739
      403        1.956        4.417            0      474.644      465.535       81.991
      404        2.113        4.414            0      470.581      455.084       86.227
      405        2.080        4.418            0      479.285      445.865       78.313
      406        2.149        4.481            0      476.155      489.716       83.283
      407        2.174        4.475            0      474.568      424.987       75.605
      408        2.097        4.455            0      471.524      410.868       87.258
      409        2.201        4.321            0      463.847      487.825       85.063
      410        2.198        4.393            0      479.301      460.969       82.404
      411        2.101        4.484            0      486.003      459.618       82.644
      412        2.165        4.487            0      486.323      488.925       81.651
      413        2.085        4.434            0      473.905      470.062       82.503
      414        2.227        4.297            0      463.604      482.885       87.018
